source_file,example_id,category,question_polarity,prompt_type,transformation_name,prompt_token_count,prompt_sentence_count,prompt_average_sentence_length,prompt_flesch_reading_ease,prompt_gunning_fog_index,prompt_yules_k,prompt_noun_count,prompt_verb_count,prompt_adjective_count
baseline_prompts.json,2097,Gender_identity,neg,baseline,baseline,168,12,14.0,67.06521,8.303963,175.985743,51,24,4
baseline_prompts.json,157,Race_x_gender,neg,baseline,baseline,172,13,13.230769,56.253303,9.184615,144.927536,44,27,13
baseline_prompts.json,1823,Race_x_SES,nonneg,baseline,baseline,188,13,14.461538,53.416923,10.264103,130.418465,61,27,3
baseline_prompts.json,1005,Disability_status,neg,baseline,baseline,171,12,14.25,49.169118,11.514655,155.271466,51,21,8
baseline_prompts.json,1123,Disability_status,nonneg,baseline,baseline,201,13,15.461538,57.745556,10.801411,126.412849,52,31,11
baseline_prompts.json,1989,Nationality,neg,baseline,baseline,186,14,13.285714,63.383133,9.414366,168.311333,53,27,6
baseline_prompts.json,935,Race_ethnicity,nonneg,baseline,baseline,175,15,11.666667,57.826154,10.863284,154.530784,52,21,9
baseline_prompts.json,545,Sexual_orientation,neg,baseline,baseline,203,14,14.5,61.274699,9.803098,133.928571,54,29,15
baseline_prompts.json,1555,Physical_appearance,nonneg,baseline,baseline,187,14,13.357143,60.187825,9.053333,173.722382,46,27,8
baseline_prompts.json,5811,SES,nonneg,baseline,baseline,175,13,13.461538,65.555,8.571429,143.820671,49,29,5
baseline_prompts.json,401,Gender_identity,neg,baseline,baseline,173,13,13.307692,54.041282,10.672365,144.919815,54,24,6
baseline_prompts.json,417,Disability_status,neg,baseline,baseline,168,13,12.923077,62.527916,9.197704,185.986159,51,20,3
baseline_prompts.json,527,Religion,nonneg,baseline,baseline,166,13,12.769231,64.501573,7.394872,175.985743,53,21,6
baseline_prompts.json,14271,Race_x_gender,nonneg,baseline,baseline,163,12,13.583333,56.418891,10.790936,150.340889,53,27,1
baseline_prompts.json,4493,SES,neg,baseline,baseline,183,11,16.636364,63.760434,9.797959,138.73249,52,24,6
baseline_prompts.json,1843,Nationality,nonneg,baseline,baseline,196,14,14.0,61.46125,9.321429,121.170553,54,26,8
baseline_prompts.json,711,Sexual_orientation,nonneg,baseline,baseline,180,13,13.846154,59.008462,10.833566,139.833532,42,24,13
baseline_prompts.json,485,Religion,neg,baseline,baseline,158,13,12.153846,59.212796,8.972043,209.120685,49,21,6
baseline_prompts.json,127,Nationality,nonneg,baseline,baseline,203,12,16.916667,69.076707,9.075958,93.627522,55,30,9
baseline_prompts.json,1879,Age,nonneg,baseline,baseline,204,14,14.571429,64.924545,9.733333,134.103051,50,28,11
baseline_prompts.json,1533,Age,neg,baseline,baseline,184,12,15.333333,65.541068,8.676995,124.947938,46,26,10
baseline_prompts.json,2701,Age,neg,baseline,baseline,193,13,14.846154,71.46283,8.143678,180.272545,53,24,10
baseline_prompts.json,443,Physical_appearance,nonneg,baseline,baseline,200,13,15.384615,64.153205,9.675973,136.079714,50,31,12
baseline_prompts.json,859,Sexual_orientation,nonneg,baseline,baseline,191,13,14.692308,64.286538,9.328938,136.997276,48,26,11
baseline_prompts.json,1157,Disability_status,neg,baseline,baseline,169,13,13.0,72.833392,7.394872,197.148585,47,22,9
baseline_prompts.json,367,Physical_appearance,nonneg,baseline,baseline,199,12,16.583333,68.86375,8.321429,141.746685,51,31,9
baseline_prompts.json,687,Sexual_orientation,nonneg,baseline,baseline,181,13,13.923077,61.966503,10.274126,137.931034,43,27,12
baseline_prompts.json,2607,Race_x_gender,nonneg,baseline,baseline,188,13,14.461538,62.73629,8.106385,139.854318,51,29,10
baseline_prompts.json,3861,Race_ethnicity,neg,baseline,baseline,162,12,13.5,63.992716,8.938462,99.061826,53,23,4
baseline_prompts.json,6355,Race_ethnicity,nonneg,baseline,baseline,185,11,16.818182,56.943462,9.415385,98.684211,58,28,7
baseline_prompts.json,637,Sexual_orientation,neg,baseline,baseline,186,13,14.307692,48.816246,12.063372,131.573326,42,28,13
baseline_prompts.json,1039,Religion,nonneg,baseline,baseline,165,12,13.75,67.885881,8.030789,134.546894,44,23,7
baseline_prompts.json,531,Sexual_orientation,nonneg,baseline,baseline,187,13,14.384615,68.379615,8.87817,162.666667,47,24,11
baseline_prompts.json,1541,Gender_identity,neg,baseline,baseline,141,9,15.666667,54.191827,10.26964,126.251999,43,20,3
baseline_prompts.json,1707,Age,nonneg,baseline,baseline,224,13,17.230769,62.079639,10.048739,105.260211,56,33,17
baseline_prompts.json,8387,Race_x_gender,nonneg,baseline,baseline,157,12,13.083333,57.607148,9.313071,111.36,54,18,8
baseline_prompts.json,4425,Race_x_SES,neg,baseline,baseline,178,13,13.692308,53.626154,10.579596,142.794269,57,23,8
baseline_prompts.json,4611,Gender_identity,nonneg,baseline,baseline,157,11,14.272727,61.621494,9.303252,116.48,48,25,4
baseline_prompts.json,651,Religion,nonneg,baseline,baseline,187,14,13.357143,53.85863,10.473968,187.961895,57,19,13
baseline_prompts.json,3365,Age,neg,baseline,baseline,183,11,16.636364,58.431892,9.178888,130.208333,51,25,8
baseline_prompts.json,979,Religion,nonneg,baseline,baseline,181,13,13.923077,64.579423,9.152991,146.368925,49,29,8
baseline_prompts.json,5231,Race_ethnicity,nonneg,baseline,baseline,200,11,18.181818,63.949087,7.935213,103.880462,61,29,5
baseline_prompts.json,3481,Race_ethnicity,neg,baseline,baseline,168,13,12.923077,68.210006,8.003674,151.384083,54,21,5
baseline_prompts.json,1227,Nationality,nonneg,baseline,baseline,180,14,12.857143,59.5075,8.836508,114.468005,43,25,13
baseline_prompts.json,197,Age,neg,baseline,baseline,202,13,15.538462,63.402317,10.051568,156.04587,49,32,8
baseline_prompts.json,4773,Race_ethnicity,neg,baseline,baseline,155,12,12.916667,64.544717,7.690019,112.366977,52,21,3
baseline_prompts.json,975,Religion,nonneg,baseline,baseline,181,13,13.923077,68.104423,8.319658,146.368925,49,29,8
baseline_prompts.json,787,Disability_status,nonneg,baseline,baseline,178,12,14.833333,64.08188,8.876273,140.817901,51,29,3
baseline_prompts.json,4741,SES,neg,baseline,baseline,187,13,14.384615,69.546047,8.619664,135.845188,52,25,8
baseline_prompts.json,701,Disability_status,neg,baseline,baseline,195,14,13.928571,68.082692,8.559707,134.488351,48,29,5
baseline_prompts.json,27,SES,nonneg,baseline,baseline,158,11,14.363636,69.875152,7.677236,133.12,46,18,9
baseline_prompts.json,5015,Gender_identity,nonneg,baseline,baseline,152,11,13.818182,63.396881,8.70094,120.048019,45,23,4
baseline_prompts.json,6093,SES,neg,baseline,baseline,177,14,12.642857,62.2125,9.70233,141.816226,49,31,5
baseline_prompts.json,1083,Disability_status,nonneg,baseline,baseline,201,14,14.357143,61.168711,10.065839,128.721442,51,33,10
baseline_prompts.json,451,Age,nonneg,baseline,baseline,186,11,16.909091,70.072467,8.047745,130.696022,48,24,12
baseline_prompts.json,2831,Age,nonneg,baseline,baseline,193,13,14.846154,71.822812,7.771883,180.272545,53,24,10
baseline_prompts.json,1727,Race_x_SES,nonneg,baseline,baseline,192,13,14.769231,54.089075,10.229522,125.333333,65,27,3
baseline_prompts.json,385,Religion,neg,baseline,baseline,161,12,13.416667,58.36175,8.632102,123.790638,47,21,10
baseline_prompts.json,5499,Gender_identity,nonneg,baseline,baseline,157,11,14.272727,62.309299,9.628455,126.72,48,22,5
baseline_prompts.json,1185,Physical_appearance,neg,baseline,baseline,167,13,12.846154,70.910664,8.303963,182.668746,47,23,9
baseline_prompts.json,915,Religion,nonneg,baseline,baseline,176,13,13.538462,56.918516,10.307692,149.771871,57,23,4
baseline_prompts.json,6835,Race_x_gender,nonneg,baseline,baseline,152,12,12.666667,66.1,7.702564,108.749382,48,21,3
baseline_prompts.json,821,Sexual_orientation,neg,baseline,baseline,211,16,13.1875,66.517106,8.312755,111.020408,42,32,12
baseline_prompts.json,4741,Gender_identity,neg,baseline,baseline,174,11,15.818182,59.985656,8.890498,107.120353,48,27,5
baseline_prompts.json,331,Nationality,nonneg,baseline,baseline,163,14,11.642857,55.763077,10.480859,205.116252,47,20,9
baseline_prompts.json,6461,Race_ethnicity,neg,baseline,baseline,185,12,15.416667,56.094156,9.685287,96.486996,57,31,6
baseline_prompts.json,233,Disability_status,neg,baseline,baseline,161,11,14.636364,58.36175,8.947062,123.790638,49,22,3
baseline_prompts.json,3433,Gender_identity,neg,baseline,baseline,166,11,15.090909,60.023462,9.846154,122.8191,53,25,4
baseline_prompts.json,14421,Race_x_gender,neg,baseline,baseline,159,12,13.25,60.548929,8.961905,155.029297,54,24,1
baseline_prompts.json,543,Gender_identity,nonneg,baseline,baseline,192,12,16.0,67.824615,9.302564,172.248037,59,31,4
baseline_prompts.json,4309,SES,neg,baseline,baseline,217,14,15.5,66.694318,8.664935,128.77162,54,31,9
baseline_prompts.json,773,Disability_status,neg,baseline,baseline,194,13,14.923077,66.787177,8.299539,138.599583,49,28,5
baseline_prompts.json,633,Disability_status,neg,baseline,baseline,173,12,14.416667,57.814374,8.302976,109.183673,51,21,10
baseline_prompts.json,839,Race_ethnicity,nonneg,baseline,baseline,174,13,13.384615,62.416906,10.622965,143.855943,47,28,9
baseline_prompts.json,581,Race_ethnicity,neg,baseline,baseline,178,15,11.866667,67.004821,8.288858,190.249703,47,26,9
baseline_prompts.json,603,Age,nonneg,baseline,baseline,177,11,16.090909,70.029824,7.389548,200.817763,44,23,9
baseline_prompts.json,1567,Race_ethnicity,nonneg,baseline,baseline,208,12,17.333333,57.979645,9.697041,126.53466,54,30,14
baseline_prompts.json,1911,Nationality,nonneg,baseline,baseline,198,13,15.230769,66.948835,8.823602,117.430088,52,28,10
baseline_prompts.json,1571,Age,nonneg,baseline,baseline,196,12,16.333333,63.635522,9.161979,147.146078,53,27,9
baseline_prompts.json,6213,SES,neg,baseline,baseline,172,14,12.285714,62.283522,8.877789,146.990321,46,28,6
baseline_prompts.json,451,Sexual_orientation,nonneg,baseline,baseline,185,12,15.416667,63.320701,9.423815,124.178232,39,35,9
baseline_prompts.json,3497,Gender_identity,neg,baseline,baseline,144,10,14.4,60.951585,8.734279,115.250386,45,18,6
baseline_prompts.json,3005,Age,neg,baseline,baseline,208,14,14.857143,61.638235,9.327731,157.517577,57,27,14
baseline_prompts.json,733,Sexual_orientation,neg,baseline,baseline,194,12,16.166667,59.948077,9.328938,110.559205,49,24,16
baseline_prompts.json,5979,SES,nonneg,baseline,baseline,180,13,13.846154,64.795,8.836508,138.862826,52,31,5
baseline_prompts.json,639,Sexual_orientation,nonneg,baseline,baseline,187,13,14.384615,49.143623,12.045344,138.303255,42,28,14
baseline_prompts.json,295,Physical_appearance,nonneg,baseline,baseline,209,14,14.928571,49.637661,12.357525,150.865052,51,35,12
baseline_prompts.json,147,Sexual_orientation,nonneg,baseline,baseline,190,13,14.615385,51.148929,10.730612,93.689473,45,30,12
baseline_prompts.json,1839,Gender_identity,nonneg,baseline,baseline,140,11,12.727273,47.252879,11.33468,138.842975,47,19,4
baseline_prompts.json,6429,Race_ethnicity,neg,baseline,baseline,189,12,15.75,55.80394,9.688981,97.398436,60,28,7
baseline_prompts.json,433,Religion,neg,baseline,baseline,196,13,15.076923,61.847224,9.177449,125.710414,51,29,11
baseline_prompts.json,675,Religion,nonneg,baseline,baseline,189,14,13.5,55.822571,9.676923,183.842132,54,22,15
baseline_prompts.json,241,Sexual_orientation,neg,baseline,baseline,168,14,12.0,64.501573,9.213054,162.619737,43,21,11
baseline_prompts.json,11097,Race_x_SES,neg,baseline,baseline,211,11,19.181818,60.643217,10.167832,122.628994,65,30,8
baseline_prompts.json,3099,Gender_identity,nonneg,baseline,baseline,168,11,15.272727,64.164231,8.445386,113.03155,50,24,3
baseline_prompts.json,4499,Race_x_SES,nonneg,baseline,baseline,177,10,17.7,56.286472,10.043255,114.285714,59,25,5
baseline_prompts.json,205,Sexual_orientation,neg,baseline,baseline,169,13,13.0,63.219755,9.516084,153.709067,43,22,14
baseline_prompts.json,2253,Age,neg,baseline,baseline,200,12,16.666667,59.219895,10.171237,127.900059,48,32,10
baseline_prompts.json,3583,Gender_identity,nonneg,baseline,baseline,145,10,14.5,56.710455,9.818182,117.984694,44,18,7
baseline_prompts.json,5269,SES,neg,baseline,baseline,191,11,17.363636,59.670894,9.154046,127.3833,49,30,10
baseline_prompts.json,3893,Race_ethnicity,neg,baseline,baseline,168,13,12.923077,61.069192,9.213534,107.544582,56,22,2
baseline_prompts.json,3189,Age,neg,baseline,baseline,211,13,16.230769,61.973753,9.721662,109.762397,54,29,18
baseline_prompts.json,397,Sexual_orientation,neg,baseline,baseline,177,12,14.75,59.911457,10.003034,134.066358,48,24,13
baseline_prompts.json,1431,Disability_status,nonneg,baseline,baseline,168,13,12.923077,61.896573,8.600689,153.546713,48,22,9
baseline_prompts.json,1413,Nationality,neg,baseline,baseline,224,16,14.0,65.816126,9.041441,132.688953,56,29,14
baseline_prompts.json,477,Gender_identity,neg,baseline,baseline,195,12,16.25,69.740618,8.912171,168.75,57,34,5
baseline_prompts.json,3143,Gender_identity,nonneg,baseline,baseline,169,11,15.363636,68.367372,7.741604,115.226337,50,26,2
baseline_prompts.json,563,Disability_status,nonneg,baseline,baseline,169,13,13.0,57.14701,9.20509,120.025952,48,21,10
baseline_prompts.json,4499,SES,nonneg,baseline,baseline,186,11,16.909091,66.882075,9.41683,140.344722,51,28,5
baseline_prompts.json,4923,Gender_identity,nonneg,baseline,baseline,154,10,15.4,59.726479,9.036672,120.210368,45,23,5
baseline_prompts.json,725,Race_x_gender,neg,baseline,baseline,159,12,13.25,63.109587,8.337461,111.36,47,27,2
baseline_prompts.json,275,Physical_appearance,nonneg,baseline,baseline,201,12,16.75,58.694429,9.177449,127.215928,52,29,9
baseline_prompts.json,2559,Race_ethnicity,nonneg,baseline,baseline,163,13,12.538462,61.99272,8.467957,100.097656,55,21,4
baseline_prompts.json,8333,Race_x_gender,neg,baseline,baseline,155,11,14.090909,65.243891,8.681755,113.688942,52,19,7
baseline_prompts.json,403,Race_x_gender,nonneg,baseline,baseline,158,12,13.166667,63.797392,7.687054,104.96,49,23,3
baseline_prompts.json,3293,Gender_identity,neg,baseline,baseline,165,12,13.75,64.288658,8.310316,129.363091,53,24,4
baseline_prompts.json,2001,Race_x_SES,neg,baseline,baseline,184,13,14.153846,57.50875,8.671631,126.167539,63,24,3
baseline_prompts.json,755,Disability_status,nonneg,baseline,baseline,193,13,14.846154,67.671299,8.555844,112.78348,47,31,5
baseline_prompts.json,6153,Race_ethnicity,neg,baseline,baseline,166,11,15.090909,59.696999,9.526952,115.325909,52,23,3
baseline_prompts.json,2505,Race_x_SES,neg,baseline,baseline,164,14,11.714286,48.114551,11.102564,152.662994,51,24,7
baseline_prompts.json,5479,Gender_identity,nonneg,baseline,baseline,158,11,14.363636,58.870274,9.628455,128.0,48,23,5
baseline_prompts.json,1339,Disability_status,nonneg,baseline,baseline,182,13,14.0,68.535769,8.327924,169.831994,48,27,6
baseline_prompts.json,483,Religion,nonneg,baseline,baseline,161,12,13.416667,60.701849,8.654094,208.320417,47,23,7
baseline_prompts.json,4805,Gender_identity,neg,baseline,baseline,175,11,15.909091,64.333215,8.654258,103.514311,48,28,5
baseline_prompts.json,2521,Gender_identity,neg,baseline,baseline,178,12,14.833333,68.038324,8.070316,120.076601,51,26,7
baseline_prompts.json,479,Religion,nonneg,baseline,baseline,176,11,16.0,48.084466,10.895628,146.796271,50,22,13
baseline_prompts.json,7659,Race_x_gender,nonneg,baseline,baseline,158,11,14.363636,64.422585,8.326154,127.720255,53,17,6
baseline_prompts.json,261,Physical_appearance,neg,baseline,baseline,201,12,16.75,61.321758,9.177449,124.957657,51,30,9
baseline_prompts.json,765,Nationality,neg,baseline,baseline,194,11,17.636364,71.008846,7.876923,107.590681,47,30,14
baseline_prompts.json,561,Sexual_orientation,neg,baseline,baseline,202,14,14.428571,58.726506,10.044062,133.219955,54,27,16
baseline_prompts.json,415,Sexual_orientation,nonneg,baseline,baseline,176,13,13.538462,56.626154,10.01222,137.904054,48,23,13
baseline_prompts.json,1221,Physical_appearance,neg,baseline,baseline,175,13,13.461538,68.596634,8.302834,178.533921,46,25,10
baseline_prompts.json,2769,Nationality,neg,baseline,baseline,178,14,12.714286,70.389286,8.571429,169.609205,48,26,12
baseline_prompts.json,69,Race_ethnicity,neg,baseline,baseline,172,12,14.333333,68.312184,7.719034,184.255473,47,23,11
baseline_prompts.json,649,Race_ethnicity,neg,baseline,baseline,165,13,12.692308,54.078654,9.875962,144.378698,43,21,12
baseline_prompts.json,1485,SES,neg,baseline,baseline,184,12,15.333333,63.991923,8.319658,86.075246,51,28,7
baseline_prompts.json,835,Sexual_orientation,nonneg,baseline,baseline,189,12,15.75,68.10598,8.898263,136.313846,49,24,11
baseline_prompts.json,1083,Race_ethnicity,nonneg,baseline,baseline,200,16,12.5,67.467835,8.002439,163.303818,51,29,12
baseline_prompts.json,2757,Race_x_SES,neg,baseline,baseline,169,11,15.363636,48.309615,11.692308,122.8191,57,25,1
baseline_prompts.json,651,Sexual_orientation,nonneg,baseline,baseline,196,13,15.076923,69.3925,8.821429,143.270843,49,24,13
baseline_prompts.json,11967,Race_x_gender,nonneg,baseline,baseline,158,13,12.153846,70.253462,7.686352,183.925422,45,20,7
baseline_prompts.json,3195,Race_x_SES,nonneg,baseline,baseline,173,11,15.727273,58.108513,10.093226,121.107266,60,25,1
baseline_prompts.json,203,Nationality,nonneg,baseline,baseline,205,12,17.083333,73.146662,8.124722,93.83425,59,27,10
baseline_prompts.json,4585,Gender_identity,neg,baseline,baseline,157,11,14.272727,64.399633,9.347801,113.378685,50,23,4
baseline_prompts.json,1283,Gender_identity,nonneg,baseline,baseline,162,11,14.727273,68.193704,8.327822,121.386936,47,25,8
baseline_prompts.json,3291,Age,nonneg,baseline,baseline,213,14,15.214286,61.688071,9.114286,110.440806,53,31,18
baseline_prompts.json,501,Age,neg,baseline,baseline,189,12,15.75,68.104423,8.04188,128.981994,49,24,12
baseline_prompts.json,4883,SES,nonneg,baseline,baseline,190,12,15.833333,59.121543,9.933267,126.561473,49,29,10
baseline_prompts.json,347,Physical_appearance,nonneg,baseline,baseline,212,14,15.142857,49.131074,12.836567,145.348837,51,35,12
baseline_prompts.json,4747,Race_x_SES,nonneg,baseline,baseline,176,10,17.6,61.519022,9.817391,123.469388,62,22,5
baseline_prompts.json,5877,Race_x_SES,neg,baseline,baseline,205,15,13.666667,65.625139,9.262277,136.249012,61,28,10
baseline_prompts.json,191,Physical_appearance,nonneg,baseline,baseline,185,12,15.416667,66.443407,8.60471,160.353137,48,26,10
baseline_prompts.json,43,Religion,nonneg,baseline,baseline,157,12,13.083333,63.430881,7.686352,143.613001,47,19,7
baseline_prompts.json,537,Race_x_gender,neg,baseline,baseline,156,11,14.181818,65.155789,7.339118,115.010906,48,24,2
baseline_prompts.json,2949,Race_x_gender,neg,baseline,baseline,177,11,16.090909,56.026154,10.295908,93.892122,53,31,1
baseline_prompts.json,313,Religion,neg,baseline,baseline,192,15,12.8,58.863462,9.585348,174.651498,53,25,13
baseline_prompts.json,171,Nationality,nonneg,baseline,baseline,204,13,15.692308,66.880723,9.562134,92.828798,52,28,12
